repo_name,repo_url,stars,contributors,commits,update_date,forks
bk-monitor,https://github.com/TencentBlueKing/bk-monitor,16,25,668,2024-01-29 09:32:26,30
RoLiM,https://github.com/LangeLab/RoLiM,3,2,257,2021-05-04 00:18:13,0
compute-studio,https://github.com/compute-tooling/compute-studio,15,4,2113,2021-11-02 20:43:59,4
API-Manager,https://github.com/OpenBankProject/API-Manager,57,18,976,2023-11-13 11:18:46,65
mosquito_alert,https://github.com/Mosquito-Alert/mosquito_alert,6,7,1906,2024-01-29 14:12:14,5
mediacms,https://github.com/mediacms-io/mediacms,1987,22,198,2023-11-14 07:24:05,354
HttpStreamingServer,https://github.com/Web-Multi-Media/HttpStreamingServer,6,6,583,2024-01-09 22:06:37,3
bk-iam-saas,https://github.com/TencentBlueKing/bk-iam-saas,25,10,4119,2024-01-23 07:13:08,32
trunk-player,https://github.com/ScanOC/trunk-player,67,13,520,2023-05-01 18:05:33,34
get2,https://github.com/luk156/get2,3,2,548,2021-10-20 22:12:00,5
vault,https://github.com/globocom/vault,22,6,540,2022-09-19 20:25:11,11
scms-oca,https://github.com/scieloorg/scms-oca,2,5,942,2023-12-11 17:36:53,6
ac-mediator,https://github.com/AudioCommons/ac-mediator,9,6,345,2020-03-02 16:20:05,4
Visualization-Dashboard,https://github.com/tejaschauhan373/Visualization-Dashboard,3,6,170,2022-05-27 05:29:43,1
brickbox,https://github.com/brickbox-io/brickbox,2,4,1068,2023-01-17 17:52:50,0
rcvis,https://github.com/artoonie/rcvis,21,4,1162,2023-12-13 18:02:52,6
cc-legal-tools-app,https://github.com/creativecommons/cc-legal-tools-app,52,19,1550,2024-01-18 20:06:17,77
quast-website,https://github.com/ablab/quast-website,4,3,562,2023-04-25 00:00:01,2
nyc-ppe,https://github.com/RTCovid/nyc-ppe,4,6,399,2020-10-10 10:55:33,1
unify-events,https://github.com/UCF/unify-events,3,12,2525,2023-10-26 17:43:28,1
ticketvise,https://github.com/TicketVise/ticketvise,15,4,1371,2024-01-29 06:23:15,2
fds-gymbro,https://github.com/dan-albuquerque/fds-gymbro,7,6,221,2023-06-18 14:50:06,0
kolibri,https://github.com/learningequality/kolibri,651,157,29763,2024-01-30 05:14:50,554
specify7,https://github.com/specify/specify7,58,29,9808,2023-11-20 05:12:03,34
video-headline,https://github.com/qualabs/video-headline,2,13,130,2023-12-05 19:07:55,0
Oryx,https://github.com/microsoft/Oryx,637,43,1630,2024-01-26 20:36:35,151
open_source_mapping_portal,https://github.com/mkeller3/open_source_mapping_portal,2,2,118,2021-09-25 12:30:05,0
yang-validator-extractor,https://github.com/YangCatalog/yang-validator-extractor,12,8,298,2023-12-11 14:51:51,22
balance-home-app,https://github.com/fabbo-repo/balance-home-app,4,2,158,2023-05-15 19:32:33,1
beacon2-ri-api,https://github.com/EGA-archive/beacon2-ri-api,11,9,886,2023-11-13 15:30:05,26
ereadingtool,https://github.com/ereadingtool/ereadingtool,3,3,1774,2021-07-22 18:13:32,2
DriveBC.ca,https://github.com/bcgov/DriveBC.ca,3,10,431,2024-01-26 21:42:09,0
katika,https://github.com/2trc/katika,6,3,151,2023-07-30 17:56:50,5
First-Step,https://github.com/Luciano2005/First-Step,6,6,226,2023-02-06 20:29:05,0
greentogo,https://github.com/greentogo/greentogo,6,12,873,2020-10-09 17:36:38,11
elvis-database,https://github.com/ELVIS-Project/elvis-database,14,13,1443,2023-04-22 22:46:15,5
STC-NWSUAF,https://github.com/brisoncreak/STC-NWSUAF,6,7,266,2020-04-14 14:19:04,6
inno-doctor,https://github.com/sha-since1999/inno-doctor,7,6,135,2023-06-18 20:12:14,5
learner-profile-dashboard,https://github.com/open-craft/learner-profile-dashboard,2,3,142,2020-02-19 16:52:20,1
ulti-players,https://github.com/oefsv/ulti-players,5,3,285,2023-12-15 08:26:26,1
SeafloorMappingDB,https://github.com/mbari-org/SeafloorMappingDB,3,4,1257,2023-02-24 17:48:06,6
gsoc2018,https://github.com/clips/gsoc2018,8,5,201,2023-03-01 11:20:16,8
provinceManagement,https://github.com/School-of-Innovation-Experiment/provinceManagement,5,9,1721,2020-07-20 13:32:23,2
roo.me,https://github.com/redhat-beyond/roo.me,7,10,275,2021-10-30 13:39:35,11
Domain-Pulse-A-Sentiment-Analysis-Platform,https://github.com/COS301-SE-2023/Domain-Pulse-A-Sentiment-Analysis-Platform,23,5,2102,2023-10-26 08:11:46,0
yang-explorer,https://github.com/CiscoDevNet/yang-explorer,433,13,166,2021-02-25 20:51:17,177
xchem-CAR,https://github.com/Waztom/xchem-CAR,4,4,388,2022-02-02 11:09:24,0
feder,https://github.com/watchdogpolska/feder,18,16,3080,2024-01-29 14:58:55,11
digihel,https://github.com/City-of-Helsinki/digihel,18,10,379,2020-02-26 14:46:16,14
uniTicket,https://github.com/UniversitaDellaCalabria/uniTicket,17,11,999,2024-01-11 10:25:10,16
ship-o-cereal,https://github.com/MattiMatt8/ship-o-cereal,2,4,594,2021-05-14 19:11:47,0
Website,https://github.com/ASV-Aachen/Website,2,7,1038,2023-02-17 08:41:37,0
agora-sp,https://github.com/grnet/agora-sp,5,15,2219,2022-06-27 10:39:13,5
volunteers,https://github.com/FOSDEM/volunteers,15,21,581,2024-01-28 15:56:30,21
openbmc,https://github.com/ibm-openbmc/openbmc,17,216,14067,2022-12-06 16:28:17,55
varcade_games,https://github.com/Code-Over-Time/varcade_games,221,3,184,2023-09-07 19:17:50,53
janeway,https://github.com/BirkbeckCTP/janeway,159,22,5416,2024-01-25 12:05:29,64
PlanetTerp,https://github.com/planetterp/PlanetTerp,32,11,884,2024-01-20 05:19:25,17
racetrack,https://github.com/TheRacetrack/racetrack,26,5,253,2024-01-29 08:55:04,4
projeto_x,https://github.com/devid8642/projeto_x,3,2,355,2023-08-04 23:33:32,0
git-achievements,https://github.com/hkpeprah/git-achievements,20,3,136,2022-08-23 11:29:05,4
GEMtractor,https://github.com/binfalse/GEMtractor,2,3,233,2021-06-08 06:45:48,3
cartoview,https://github.com/cartologic/cartoview,74,16,1111,2022-06-12 11:07:07,37
travel-expenses,https://github.com/grnet/travel-expenses,5,6,2644,2020-02-13 16:10:26,0
otm-core,https://github.com/OpenTreeMap/otm-core,180,25,5191,2023-08-03 07:09:29,87
WikiGenomesBase,https://github.com/SuLab/WikiGenomesBase,6,4,605,2020-08-01 00:26:10,4
thapar_app,https://github.com/ramyak-mehra/thapar_app,2,8,445,2020-07-27 13:43:47,0
JwsPortfolio,https://github.com/Arc-Jung/JwsPortfolio,4,2,134,2020-03-23 05:07:02,0
promgen,https://github.com/line/promgen,1017,16,1767,2024-01-26 02:01:00,153
homiehomie,https://github.com/PikaCourse/homiehomie,3,4,787,2021-02-05 03:17:02,0
to-fro,https://github.com/bristolapproach/to-fro,2,7,524,2021-03-16 14:42:06,0
scratch,https://github.com/eaudeweb/scratch,3,10,743,2023-09-12 13:47:39,12
perfume,https://github.com/animalcrossingparty/perfume,10,4,734,2020-05-11 02:04:40,3
elearning,https://github.com/DerZiad/elearning,4,3,286,2023-08-23 15:03:56,1
pi,https://github.com/PirateLearner/pi,2,3,260,2023-07-12 13:13:11,1
garpixcms,https://github.com/garpixcms/garpixcms,52,6,343,2024-01-22 13:40:27,13
TIL,https://github.com/junhong625/TIL,2,2,417,2023-11-14 00:17:50,0
nutrition_analyser,https://github.com/GiteshKambli/nutrition_analyser,3,3,131,2023-08-23 12:01:08,1
oh-my-rss,https://github.com/richshaw2015/oh-my-rss,248,2,699,2022-07-17 01:12:58,32
PoPS-Forecasting-Platform,https://github.com/ncsu-landscape-dynamics/PoPS-Forecasting-Platform,3,3,633,2020-10-29 01:52:49,0
Discover-Aristotle,https://github.com/jermnelson/Discover-Aristotle,26,2,125,2022-07-06 22:27:13,2
Phoenix_DevLab_4Semestre,https://github.com/CodeSystem2022/Phoenix_DevLab_4Semestre,4,3,276,2023-11-10 22:50:24,0
anytask,https://github.com/znick/anytask,31,27,1671,2023-12-13 16:31:22,27
smallslive,https://github.com/SmallsLIVE/smallslive,6,14,5680,2022-04-28 15:42:37,5
transtats,https://github.com/transtats/transtats,33,11,804,2023-08-12 15:30:30,14
apilos,https://github.com/MTES-MCT/apilos,6,12,1438,2024-01-29 13:20:07,3
Briefly2.0,https://github.com/AllenGao6/Briefly2.0,4,5,376,2021-11-11 05:24:39,2
oncall,https://github.com/grafana/oncall,2999,103,3655,2024-01-30 07:29:16,218
stream-stuff,https://github.com/admiralbolt/stream-stuff,6,2,124,2021-09-23 05:47:16,0
Hospital-Appointment-and-Information-System,https://github.com/Shreyashm16/Hospital-Appointment-and-Information-System,10,5,311,2021-05-11 08:09:11,3
wagtail-localize-rws-languagecloud,https://github.com/zerolab/wagtail-localize-rws-languagecloud,2,3,231,2023-02-04 12:55:28,0
plenum,https://github.com/DemokratieInBewegung/plenum,21,8,1630,2024-01-29 13:38:11,3
FoxyShop,https://github.com/eljhr9/FoxyShop,2,2,138,2021-04-23 09:20:48,1
director4,https://github.com/tjcsl/director4,8,5,1026,2024-01-11 02:21:36,8
annotationweb,https://github.com/smistad/annotationweb,25,8,450,2023-10-18 10:50:02,15
battlecode20,https://github.com/battlecode/battlecode20,4,58,4633,2020-11-28 20:31:39,1
katago-server,https://github.com/katago/katago-server,48,8,538,2022-06-29 23:24:11,17
longclaw,https://github.com/longclawshop/longclaw,372,17,406,2023-08-13 08:17:47,81
integreat-cms,https://github.com/digitalfabrik/integreat-cms,50,46,3248,2024-01-23 16:43:19,29
SNAPlabonline,https://github.com/haribharadwaj/SNAPlabonline,6,2,146,2022-01-14 00:16:56,2
isic,https://github.com/ImageMarkup/isic,3,4,1909,2024-01-15 18:20:33,0
samaritan,https://github.com/Silvian/samaritan,3,5,374,2022-05-16 14:50:19,0
bounswe2022group1,https://github.com/bounswe/bounswe2022group1,9,14,829,2023-01-06 11:23:32,2
wagtail,https://github.com/wagtail/wagtail,16234,339,16894,2024-01-30 12:49:11,3477
chemminetools,https://github.com/girke-lab/chemminetools,35,6,738,2021-04-05 18:10:10,17
recipeyak,https://github.com/recipeyak/recipeyak,28,3,1881,2024-01-28 23:05:41,2
seminar-2021,https://github.com/wafflestudio/seminar-2021,48,124,975,2022-12-21 10:34:21,115
kiwix-hotspot,https://github.com/offspot/kiwix-hotspot,67,9,984,2023-06-13 11:35:32,18
kobo,https://github.com/release-engineering/kobo,16,38,876,2024-01-16 23:33:30,36
RaceDB,https://github.com/esitarski/RaceDB,12,2,1693,2023-10-16 17:29:35,8
df_websockets,https://github.com/d9pouces/df_websockets,8,2,104,2024-01-05 13:03:46,7
grepthink,https://github.com/grepthink/grepthink,8,11,1483,2020-07-07 17:14:55,13
wzclot,https://github.com/brendanfly/wzclot,5,3,830,2021-12-30 22:34:39,6
MPT,https://github.com/BorisEdison/MPT,4,5,423,2022-12-29 10:20:32,1
AlgPedia,https://github.com/thaisviana/AlgPedia,34,5,183,2023-08-20 18:31:21,7
analytics_automated,https://github.com/AnalyticsAutomated/analytics_automated,2,4,557,2023-12-06 15:44:33,2
data-driven-acquisition,https://github.com/adam-grandt-tts/data-driven-acquisition,2,4,137,2021-08-05 16:05:49,1
performance_management,https://github.com/LvPeng990324/performance_management,26,5,602,2020-11-21 13:21:24,11
eSim-Cloud,https://github.com/frg-fossee/eSim-Cloud,138,27,2977,2023-12-28 12:07:43,182
cavedbmanager,https://github.com/masneyb/cavedbmanager,7,2,514,2023-01-02 23:27:24,1
Final-Senior-Year-Project-,https://github.com/Williano/Final-Senior-Year-Project-,163,3,107,2023-06-05 04:59:06,45
wiwik,https://github.com/dsoftwareinc/wiwik,3,2,229,2024-01-25 18:28:14,0
fitness-store,https://github.com/lancegoyke/fitness-store,6,2,626,2023-11-15 15:04:36,2
naxos-forum,https://github.com/maur1th/naxos-forum,2,2,1235,2023-10-18 07:55:09,2
ChiefOnboarding,https://github.com/chiefonboarding/ChiefOnboarding,501,12,345,2023-12-11 23:13:54,95
medusa2,https://github.com/vini84200/medusa2,2,2,431,2021-10-07 02:37:53,1
djblets,https://github.com/djblets/djblets,314,61,3193,2024-01-03 22:12:47,72
stokers,https://github.com/junseo2323/stokers,2,3,159,2023-11-17 19:25:01,2
itou-marche,https://github.com/betagouv/itou-marche,4,7,1185,2023-11-19 10:34:13,1
QuickBBS,https://github.com/bschollnick/QuickBBS,8,4,251,2024-01-15 21:33:57,1
aberowlweb,https://github.com/bio-ontology-research-group/aberowlweb,3,3,324,2023-01-10 12:07:02,1
ExponWords,https://github.com/hcs42/ExponWords,3,2,444,2023-11-25 10:17:20,1
dise_dashboard,https://github.com/klpdotorg/dise_dashboard,2,8,593,2020-06-24 06:05:28,4
SLM,https://github.com/International-GNSS-Service/SLM,7,4,317,2023-11-02 00:27:45,1
Papyri,https://github.com/hermmyw/Papyri,2,7,269,2021-12-13 23:27:12,1
ecommerce,https://github.com/blondelg/ecommerce,8,2,240,2021-04-15 12:14:29,3
openbmc_research,https://github.com/CodingCoffee-01/openbmc_research,4,189,11518,2022-11-28 02:41:52,1
combine,https://github.com/MI-DPLA/combine,26,6,1837,2022-04-28 18:58:41,8
voko,https://github.com/VOKO-Utrecht/voko,2,7,1462,2024-01-08 19:52:51,7
puzzlehunt_server,https://github.com/dlareau/puzzlehunt_server,20,8,798,2023-12-13 12:43:09,16
Rev-Registration,https://github.com/aggie-coding-club/Rev-Registration,24,12,675,2023-11-16 03:25:09,5
datenwerft,https://github.com/rostock/datenwerft,3,3,668,2024-01-02 11:09:36,2
WongNung,https://github.com/WongNung/WongNung,4,4,472,2022-12-27 09:42:22,0
AlcalaSuena,https://github.com/InsulaCoworking/AlcalaSuena,4,4,407,2023-05-18 13:00:20,2
failmap,https://github.com/failmap/failmap,4,4,2481,2023-10-16 11:47:14,4
lmnad,https://github.com/arybin93/lmnad,2,4,351,2022-03-20 17:21:34,3
vstutils,https://github.com/vstconsulting/vstutils,40,15,3017,2023-12-21 07:02:49,7
bounswe2020group1,https://github.com/bounswe/bounswe2020group1,7,16,1190,2021-03-29 23:14:55,4
CRM-Dashboard,https://github.com/SameerShiekh77/CRM-Dashboard,2,13,970,2023-01-19 11:49:41,0
wagtail-cjkcms,https://github.com/cjkpl/wagtail-cjkcms,5,2,205,2024-01-07 19:42:19,0
palanaeum,https://github.com/17thshard/palanaeum,27,9,224,2022-11-03 15:38:24,16
matorral,https://github.com/alameda-project/matorral,34,2,182,2022-10-19 18:45:58,6
bk-chatbot,https://github.com/TencentBlueKing/bk-chatbot,44,5,830,2023-12-29 03:56:13,24
ecolex,https://github.com/IUCN-ELC/ecolex,2,16,1794,2024-01-17 15:07:23,2
FPL,https://github.com/MarcinDylong/FPL,2,2,282,2022-07-12 20:58:46,1
PVClinical,https://github.com/inab-certh/PVClinical,2,5,685,2022-11-23 13:36:55,1
cykel,https://github.com/transportkollektiv/cykel,80,7,381,2021-11-04 13:31:54,14
cz.pycon.org-2020-dev,https://github.com/messa/cz.pycon.org-2020-dev,3,19,1358,2020-02-16 13:36:39,0
frankenserver,https://github.com/Khan/frankenserver,30,11,340,2023-02-15 04:04:32,12
concrexit,https://github.com/svthalia/concrexit,21,60,5456,2024-01-30 12:44:08,12
biostar-central,https://github.com/ialbert/biostar-central,561,24,9019,2023-12-04 15:15:00,234
class_koi,https://github.com/PdxCodeGuild/class_koi,2,14,1714,2022-06-15 17:32:11,2
DPVisCreator,https://github.com/wanghuanliang/DPVisCreator,4,4,280,2022-08-08 07:11:00,0
operations-software-debmonitor,https://github.com/wikimedia/operations-software-debmonitor,10,4,102,2024-01-26 10:48:13,2
project-growth,https://github.com/UTSCCSCC01/project-growth,2,12,598,2021-08-17 19:35:33,2
404,https://github.com/Frieda0315/404,5,5,750,2021-12-08 01:26:55,2
back-end,https://github.com/OperationCode/back-end,13,7,264,2021-04-02 17:35:09,30
atlasserver,https://github.com/lukeshingles/atlasserver,7,3,1129,2023-12-01 10:13:12,0
consumerfinance.gov,https://github.com/cfpb/consumerfinance.gov,241,73,23840,2024-01-29 16:00:53,118
upont-v4,https://github.com/KIClubinfo/upont-v4,13,17,751,2023-12-10 21:35:18,2
WebTool3,https://github.com/dav-kempten/WebTool3,6,3,1273,2023-08-08 19:34:00,3
KT,https://github.com/cu2/KT,9,3,944,2024-01-27 22:50:18,0
SCL-2022-AMEYA,https://github.com/World-Konkani-Centre/SCL-2022-AMEYA,4,6,107,2022-08-26 17:47:46,2
volunteer_planner,https://github.com/coders4help/volunteer_planner,90,33,1727,2023-05-24 03:33:32,50
codex,https://github.com/ajslater/codex,132,2,2381,2023-07-31 21:04:39,6
openwisp-radius,https://github.com/openwisp/openwisp-radius,323,35,480,2024-01-18 17:08:37,154
shuup,https://github.com/shuup/shuup,2103,53,7104,2021-08-18 22:32:03,1052
clearcut_detection,https://github.com/QuantuMobileSoftware/clearcut_detection,9,18,619,2021-10-29 08:21:55,5
Dr-Trottoir-4,https://github.com/SELab-2/Dr-Trottoir-4,6,9,2623,2023-05-23 15:39:18,0
shigoto,https://github.com/Shigoto-Q/shigoto,9,4,393,2022-10-06 21:06:58,0
opensim-viewer,https://github.com/opensim-org/opensim-viewer,7,2,393,2023-12-19 19:32:58,1
csua-backend,https://github.com/CSUA/csua-backend,19,38,757,2024-01-27 22:36:33,20
final_mrs,https://github.com/HEEpage/final_mrs,3,4,103,2023-03-25 09:50:45,2
web,https://github.com/beeracademy/web,5,5,653,2023-08-06 12:33:44,6
Aidants_Connect,https://github.com/betagouv/Aidants_Connect,18,21,3197,2024-01-29 13:50:34,12
blawx,https://github.com/Lexpedite/blawx,80,5,1133,2023-10-18 18:58:23,8
swppfall2022-team4,https://github.com/swsnu/swppfall2022-team4,4,4,1126,2022-12-09 06:39:37,1
lfmsh_bank,https://github.com/nkorobkov/lfmsh_bank,8,4,181,2021-04-19 14:48:28,5
bounswe2020group3,https://github.com/bounswe/bounswe2020group3,7,18,1722,2021-01-31 19:03:02,6
legal-basis-api,https://github.com/uktrade/legal-basis-api,2,18,488,2023-12-20 15:11:21,1
Food-Pantry-Inventory,https://github.com/w-a-r-m-inventory-system/Food-Pantry-Inventory,22,9,251,2021-03-22 05:59:29,20
INSaFLU,https://github.com/INSaFLU/INSaFLU,25,5,1635,2023-10-20 16:58:22,10
tensor-trust,https://github.com/HumanCompatibleAI/tensor-trust,13,9,1929,2023-11-22 01:43:47,3
rapidpro,https://github.com/rapidpro/rapidpro,832,52,23390,2023-01-04 17:59:25,392
FitNoQuit-WebApp,https://github.com/Bhavik-20/FitNoQuit-WebApp,2,3,121,2023-02-09 15:10:57,0
dataverse-corere,https://github.com/uncch-rdmc/dataverse-corere,2,4,763,2022-10-27 20:10:14,2
archweb,https://github.com/archlinux/archweb,292,62,3084,2024-01-15 07:49:13,126
timtec,https://github.com/hacklabr/timtec,70,22,4234,2022-03-21 15:45:40,63
alcali,https://github.com/latenighttales/alcali,335,10,153,2023-10-22 08:57:29,58
just-dating,https://github.com/zdimon/just-dating,2,2,117,2021-04-12 20:27:36,2
openwisp-firmware-upgrader,https://github.com/openwisp/openwisp-firmware-upgrader,39,25,303,2023-09-19 09:11:30,53
concours-site,https://github.com/prologin/concours-site,10,43,1473,2024-01-26 04:11:47,6
TS-VIS,https://github.com/iGame-Lab/TS-VIS,28,8,259,2022-08-18 06:03:32,2
mailguardian,https://github.com/KHIT93/mailguardian,8,3,1048,2023-10-25 18:42:45,2
api,https://github.com/schoolsyst/api,5,3,208,2020-06-09 13:09:47,1
temp-site,https://github.com/cppalliance/temp-site,2,12,1368,2024-01-26 19:55:52,6
Seeder,https://github.com/WebarchivCZ/Seeder,15,11,1639,2024-01-22 10:08:09,2
ainow,https://github.com/mysociety/ainow,2,13,720,2021-06-02 11:23:09,1
heartsteps,https://github.com/kpwhri/heartsteps,8,13,3251,2022-08-17 18:02:27,1
mezzanine,https://github.com/stephenmcd/mezzanine,4659,263,5304,2022-11-02 03:29:17,1646
statistics_analyze_web,https://github.com/fishfromsky/statistics_analyze_web,4,6,120,2022-06-13 08:23:07,4
bounswe2022group5,https://github.com/bounswe/bounswe2022group5,12,13,935,2023-01-02 20:57:12,3
malware,https://github.com/RamadhanAmizudin/malware,875,5,126,2023-01-26 08:43:18,784
representable,https://github.com/Representable/representable,15,18,3555,2022-06-09 10:38:06,6
utopia-cms,https://github.com/ladiaria/utopia-cms,15,2,384,2024-01-02 03:22:36,6
stacki,https://github.com/Teradata/stacki,232,22,2839,2020-10-27 00:54:35,77
mataroa,https://github.com/mataroa-blog/mataroa,137,9,1251,2023-11-11 13:41:28,13
admin-backend,https://github.com/quiz-anthropocene/admin-backend,15,4,254,2023-11-12 09:02:11,4
openbmc-x570d4u-simplified,https://github.com/renzenicolai/openbmc-x570d4u-simplified,3,285,17340,2024-01-03 00:31:56,2
keadatabase,https://github.com/electricmagnetic/keadatabase,3,2,172,2024-01-08 22:24:02,1
DMOD,https://github.com/NOAA-OWP/DMOD,7,11,2809,2023-11-15 18:00:28,14
bluetail,https://github.com/mysociety/bluetail,11,9,284,2020-08-03 13:23:39,6
BOLD,https://github.com/EgorDm/BOLD,4,2,242,2023-02-13 20:03:40,1
painel__ava,https://github.com/cte-zl-ifrn/painel__ava,4,10,768,2024-01-26 01:29:54,7
openl2m,https://github.com/openl2m/openl2m,11,2,753,2024-01-29 23:43:38,4
tram,https://github.com/center-for-threat-informed-defense/tram,311,18,271,2023-10-19 12:09:40,80
aws-interface,https://github.com/hubaimaster/aws-interface,54,5,796,2023-01-12 01:38:00,7
capstone-2022-15,https://github.com/kookmin-sw/capstone-2022-15,7,6,1010,2022-06-05 11:55:33,2
GoogleCloudPlatform-training-data-analyst,https://github.com/vipinky/GoogleCloudPlatform-training-data-analyst,3,115,3687,2020-04-07 22:14:57,1
nablaweb,https://github.com/Nabla-NTNU/nablaweb,19,46,3743,2024-01-18 19:28:20,6
Bydlac,https://github.com/kacienk/Bydlac,2,4,209,2023-03-08 15:31:55,1
studenteats,https://github.com/daniazizz/studenteats,3,3,152,2020-05-22 12:10:21,1
Crowd_Funding_Webapp,https://github.com/MohamedAbouserei/Crowd_Funding_Webapp,5,4,132,2020-04-04 16:09:22,6
INET-Wednesday-Spring2023-Team-2,https://github.com/gcivil-nyu-org/INET-Wednesday-Spring2023-Team-2,4,6,565,2023-05-15 22:05:44,4
swpp2020-team8,https://github.com/swsnu/swpp2020-team8,5,6,1305,2020-12-19 12:52:39,2
swstats,https://github.com/QuatZo/swstats,2,2,411,2021-11-11 22:34:33,0
garpix_notify,https://github.com/garpixcms/garpix_notify,14,9,265,2023-09-19 09:47:16,8
AutSPACEs,https://github.com/alan-turing-institute/AutSPACEs,28,18,1244,2024-01-19 11:17:49,18
icms,https://github.com/uktrade/icms,4,11,2226,2024-01-29 21:41:32,1
graveyard,https://github.com/dracidoupe/graveyard,6,5,667,2023-09-17 17:24:53,4
Financial_Assistant,https://github.com/GaganpreetKhurana/Financial_Assistant,3,5,387,2022-07-08 16:18:46,1
Janani-Home,https://github.com/jananihome/Janani-Home,2,6,437,2020-09-08 19:04:10,6
ISS,https://github.com/Lanny/ISS,23,5,977,2023-11-18 16:23:00,7
Shakal-NG,https://github.com/LinuxOSsk/Shakal-NG,15,8,3625,2024-01-24 04:44:53,10
lotus,https://github.com/uselotus/lotus,1544,30,1246,2024-01-28 19:06:59,107
momo-app-clone,https://github.com/Tomdieu/momo-app-clone,2,2,483,2023-04-05 07:49:37,0
jasmin-web-panel,https://github.com/101t/jasmin-web-panel,64,4,114,2023-11-22 19:25:06,70
OMP,https://github.com/CloudWise-OpenSource/OMP,232,8,2312,2023-09-28 07:32:19,79
Sanitaryware_Online_Shop,https://github.com/amilmshaji/Sanitaryware_Online_Shop,21,6,216,2023-05-28 06:35:08,3
rev-engine,https://github.com/newsrevenuehub/rev-engine,10,16,7701,2024-01-29 14:04:08,1
richie,https://github.com/openfun/richie,238,28,3110,2024-01-29 15:52:56,79
BEMOSS3.5,https://github.com/bemoss/BEMOSS3.5,74,5,113,2021-03-29 20:28:14,36
Data-platform,https://github.com/Mosqlimate-project/Data-platform,5,6,140,2024-01-16 19:49:53,3
odyssey,https://github.com/rafaelsa99/odyssey,3,2,124,2022-12-19 16:50:57,2
colossus,https://github.com/vitorfs/colossus,459,2,338,2020-03-11 23:01:58,121
UnTube,https://github.com/sleepytaco/UnTube,27,2,179,2024-01-17 04:27:28,3
Logs,https://github.com/DiscordWebsite/Logs,27,2,471,2023-10-17 23:03:11,7
silverchips,https://github.com/mbhs/silverchips,5,16,485,2022-03-01 14:06:09,7
eve-abyssal-market,https://github.com/stephenswat/eve-abyssal-market,26,6,518,2024-01-29 07:35:26,3
fudul,https://github.com/fudulbank/fudul,2,2,1686,2020-05-17 20:19:41,0
meeting-schedulizer,https://github.com/calebpower/meeting-schedulizer,3,8,163,2020-04-20 04:03:59,2
fennec,https://github.com/smartinov/fennec,2,4,124,2020-02-18 09:47:58,0
site,https://github.com/stldsa/site,5,7,1396,2024-01-30 06:50:44,4
ozone,https://github.com/DoDGOSS/ozone,3,8,960,2020-03-30 15:54:22,8
Kenya-One-Project,https://github.com/geoffreynyaga/Kenya-One-Project,20,2,177,2020-12-01 05:25:05,4
e-barberika,https://github.com/tdiam/e-barberika,3,5,262,2020-02-02 23:16:43,1
QA-RPG,https://github.com/QA-RPG/QA-RPG,6,4,439,2022-12-01 06:17:54,0
robosats,https://github.com/RoboSats/robosats,522,73,1697,2024-01-28 13:52:30,112
woolly-api,https://github.com/simde-utc/woolly-api,5,7,491,2020-12-06 18:35:15,3
class_lemur,https://github.com/PdxCodeGuild/class_lemur,2,10,1703,2021-10-20 20:55:41,0
selling-online-overseas,https://github.com/uktrade/selling-online-overseas,3,33,1554,2023-11-07 10:45:53,2
flairsou-api,https://github.com/SiMDE-Projects/flairsou-api,4,7,717,2023-02-18 16:27:54,1
GO3,https://github.com/Gig-o-Matic/GO3,3,4,936,2021-12-27 17:54:45,2
Server_RMDB,https://github.com/DasLab/Server_RMDB,4,6,529,2023-08-05 01:24:53,3
industrielldesign.no,https://github.com/anitastuberg/industrielldesign.no,4,9,631,2023-09-29 10:50:21,3
a-plus,https://github.com/apluslms/a-plus,60,42,2726,2023-12-18 21:51:42,64
tenants2,https://github.com/JustFixNYC/tenants2,23,14,3024,2024-01-22 16:58:18,4
website,https://github.com/drawpile/website,8,7,239,2024-01-19 18:02:34,4
eoxserver,https://github.com/EOxServer/eoxserver,36,15,13152,2023-11-03 14:53:17,15
project_mono,https://github.com/rodrigokimura/project_mono,5,3,4373,2023-09-22 01:44:10,0
wouso,https://github.com/rosedu/wouso,123,59,3794,2022-09-24 18:54:04,106
yata,https://github.com/Kivou-2000607/yata,64,17,2358,2024-01-27 23:56:17,24
cspace-webapps-common,https://github.com/cspace-deployment/cspace-webapps-common,2,5,638,2023-11-18 00:43:59,4
myHPI,https://github.com/fsr-de/myHPI,11,12,358,2024-01-27 11:02:41,8
g3w-admin,https://github.com/g3w-suite/g3w-admin,32,11,5737,2024-01-26 16:20:05,30
dezede,https://github.com/dezede/dezede,18,4,3046,2024-01-22 20:13:52,7
online-judge,https://github.com/DMOJ/online-judge,776,51,9854,2024-01-24 07:31:34,311
Donate-Anything,https://github.com/Donate-Anything/Donate-Anything,6,2,129,2021-01-13 04:28:09,1
MUSCLE,https://github.com/Amsterdam-Music-Lab/MUSCLE,2,10,1942,2024-01-29 08:49:36,0
server,https://github.com/scrmtl/server,4,4,974,2021-02-25 17:27:20,0
aerobridge,https://github.com/openskies-sh/aerobridge,11,5,689,2024-01-02 14:19:03,17
bailoutmainst,https://github.com/gitcoinco/bailoutmainst,10,178,13901,2020-04-10 20:54:06,11
makeabilitylabwebsite,https://github.com/makeabilitylab/makeabilitylabwebsite,8,17,1727,2023-11-18 19:12:48,84
